farm_id,soil_moisture,temperature,humidity,rain_forecast,crop_type,growth_stage,soil_type,land_size,water_demand
865,0.400381530437663,31.067195797822322,55.59250565630554,1,peas,flowering,sandy,7.062469730148632,127.46008563572447
866,0.4798201656541089,31.267838170518445,53.60574624336616,0,banana,harvest,clay,4.457918755743623,363.5986018162407
867,0.27762012296535626,31.38003235216248,76.10911335499527,0,chickpeas,maturity,sandy,5.379781578106838,101.08221440455537
868,0.2909640652476356,31.28721387025582,78.1829488129939,1,rapeseed,grain_filling,loam,7.267095090956815,215.90181398350498
869,0.6308928105067586,30.537282313983614,52.36420094136222,0,carrot,grain_filling,loam,6.326177964065073,131.61140816006986
870,0.6730577310668163,34.86414018482889,60.470561376273295,1,sugarcane,vegetative,loam,5.529941576179639,411.22971487198106
871,0.38665465813987643,32.32290567425696,78.74856884433422,0,tobacco,maturity,clay,2.7495285503017826,222.0340054151757
872,0.3353723365717769,32.76946388392521,52.494851993973946,0,cardamom,harvest,clay,6.361128774080749,274.49545416209975
873,0.5219997716195078,33.72462815083674,69.30924118636179,0,millets,grain_filling,clay,0.677347667898883,188.86980450852076
874,0.4043670855490482,27.156397627258492,79.16664112901017,1,cotton,maturity,loam,5.820512810142265,184.29379192738483
875,0.21269317783017244,25.838041590950606,79.34671005744124,0,groundnut,vegetative,loam,8.29707824473288,195.22667584093097
876,0.2780762986830952,29.828944365985986,64.13669992711229,1,rapeseed,maturity,silt,2.207630222662738,141.66662677492067
877,0.5579861144236987,30.140806956192733,54.882473233471416,0,peas,flowering,clay,1.5849990108441245,140.67873772299188
878,0.5294619709550756,33.29181779949918,56.062529449323165,1,rapeseed,harvest,loam,9.717233974347886,191.49208863558763
879,0.21354799625174176,29.437835792823357,76.68804185373185,1,fennel,flowering,loam,8.512901702215661,153.19886620464848
880,0.31098608096647473,30.70853025544313,77.35049012989208,1,cabbage,vegetative,silt,3.3690110236104727,127.34857465464094
881,0.3155373982940357,30.270709385134584,68.23638931620664,1,yam,harvest,silt,2.4814412282037557,173.01929138851102
882,0.5359463717993642,25.38202783757391,72.98529198409734,1,cumin,seeding,loam,3.6733739494651765,90.83998051843153
883,0.2098552688771821,31.15214896596914,72.19793754411225,1,yam,seeding,clay,4.596637227265752,138.61531364506365
884,0.25205429099228693,33.280432857742525,69.85464793967321,0,groundnut,seeding,sandy,8.300287628900698,98.05631928561957
885,0.5999580426865947,26.575005480758037,74.81830864615817,1,onion,maturity,sandy,2.7724354459852814,143.5256226807689
886,0.2892723310271668,30.94331733926596,70.56219869120963,0,cotton,grain_filling,sandy,7.348028101890896,207.25588176634196
887,0.5263730539259373,30.936105444464143,66.02006917242498,1,sesame,maturity,clay,9.32826432532249,94.79717179614528
888,0.31909139052336327,26.64184964056359,57.108690877644705,1,soybean,maturity,loam,4.105365991414579,163.66007679214
889,0.2497206963796726,26.23463573730736,72.31664432355856,0,tomato,maturity,sandy,0.7474456866120256,100.65124642262565
890,0.32158609549972705,34.80051942976485,64.20313603514823,1,sunflower,maturity,sandy,8.362356011728533,155.92647674713808
891,0.5611334659278295,28.937191696530377,58.84375052022528,0,yam,seeding,clay,7.229931593528322,137.8408138148534
892,0.6278482340531428,27.27421728723529,74.05838827225327,1,soybean,grain_filling,loam,1.916163136451639,212.51145828860535
893,0.6151099322834958,26.713245444543748,70.90140801059084,0,onion,grain_filling,loam,6.170602796927851,255.08270381457916
894,0.3985917648092274,31.67601713583235,78.12018689374099,0,mustard,vegetative,clay,8.335756413897865,101.55034119338744
895,0.534042568285323,31.094452973272787,54.96324920056633,1,banana,seeding,sandy,2.2198022122588337,343.38983936702414
896,0.3024921477079105,31.435521229874176,69.47567853909479,0,pulses,harvest,loam,2.617567796578686,137.980462883648
897,0.3465738651305066,25.880060275114523,57.32718404264528,0,sunflower,maturity,loam,2.4169247028881395,176.44122548977992
898,0.6481679092605599,33.93534583498437,77.10748955904926,1,turmeric,grain_filling,sandy,9.976264756707094,362.2933052989311
899,0.20650096175536803,28.89266396809048,52.98498242769847,1,tobacco,vegetative,clay,2.6804553732282836,282.6179026382539
900,0.24275426542723405,28.13369406430358,69.68485419334631,1,sugarcane,grain_filling,sandy,3.035724736176032,418.00820874574384
901,0.30394312757301367,29.623614472477392,73.73257164584089,0,pearl millet,harvest,silt,0.9552938536543065,191.77730828983448
902,0.21326610193690987,28.900660657476283,60.647535210941214,0,wheat,harvest,loam,9.841145292625416,173.85605022796625
903,0.29071771754489867,33.63577003139146,78.62414238151428,0,cotton,seeding,clay,2.8441645666751416,166.64211700247668
904,0.49152078048484604,34.29260975197892,75.52192053758111,1,maize,grain_filling,sandy,7.389715023069091,215.00154503550013
905,0.410712275296249,28.034532164496063,58.8385489905471,1,chickpeas,harvest,sandy,0.7505010667565155,100.03348341503576
906,0.6463358555384874,33.63935807459955,50.22623278147996,0,wheat,flowering,clay,7.942328422342238,218.55774615643764
907,0.6087217808692205,32.81523129533067,58.89971528354182,1,yam,harvest,loam,7.6307996715240085,186.3011057507342
908,0.37090867584893794,34.30807672344762,58.439314114122276,1,onion,harvest,clay,1.2994517966302312,169.40443722645222
909,0.32971171671564625,27.457503121858878,76.69893822502726,1,cardamom,grain_filling,silt,1.6647174568301082,281.3517681460174
910,0.38984620408363346,30.769591501209792,79.01363534764243,1,cauliflower,maturity,clay,3.3035381231761844,96.50546252102161
911,0.4951474712574038,27.745445847404447,52.113199579107814,1,maize,harvest,silt,3.8693453606178982,166.82377805406688
912,0.3340318204114381,33.240944904843744,64.13884485599951,0,turmeric,vegetative,loam,7.943247319476422,205.62083064883586
913,0.512074453924567,25.053241905710642,66.44995995589387,0,tobacco,maturity,sandy,1.0812953032295625,212.36831365868412
914,0.4047058260956202,30.648191628863962,52.7873498398911,1,cauliflower,harvest,silt,6.6772758203178695,130.80806962304788
915,0.4760235904259901,28.39203431271918,61.324931274125674,1,yam,flowering,silt,2.671072453167655,206.8264329902978
916,0.4180632645676583,28.226837070778203,59.51247252178852,0,rice,harvest,clay,4.133457796998824,218.82216703327722
917,0.34723287977095885,31.44906323864917,66.08169062981261,0,maize,seeding,clay,0.5209375419450015,208.45345642637608
918,0.6742266534810784,33.51484449313994,69.83572699195814,0,cabbage,grain_filling,sandy,3.2656746170353155,148.65865430441133
919,0.5818028970798803,31.091953913933263,71.104553314897,0,cardamom,flowering,loam,2.1277105875392603,312.3215871184958
920,0.2700565878832263,33.531729786467224,54.102650708401626,0,brinjal,vegetative,silt,5.287735513197193,124.56838359619094
921,0.6342339879489564,27.6459711188103,74.38843105833864,1,chickpeas,harvest,sandy,2.0028271957132455,129.74952097131154
922,0.4437155991247568,30.19501854764981,70.35626089372278,0,sunflower,harvest,silt,8.440267373064918,156.4828543518336
923,0.6472761134470457,29.50536539067076,76.67224750240159,0,fennel,vegetative,sandy,8.88760396308992,132.77499336083895
924,0.5999276279736576,25.11644899503096,63.48008178306302,0,wheat,harvest,clay,8.530251656487511,178.65820475569893
925,0.41260675223461674,30.568121431407402,76.81669288166574,0,peas,seeding,clay,9.827126809213905,113.36818277066345
926,0.2112346541600587,31.615243241461748,75.97322367068226,1,rice,maturity,loam,9.189140876550569,209.3069384253905
927,0.334338679692473,30.919144044190702,63.15227997077809,1,sesame,maturity,clay,3.157985169304656,113.81214027974443
928,0.4708171073304334,32.36279898783422,61.434299458789354,0,pulses,flowering,sandy,3.487379717065593,173.82627230611308
929,0.5167391099130736,30.71339528453077,77.9843604491077,0,beans,harvest,silt,5.560264897709881,106.26325362436562
930,0.32894384271660115,25.66750254850757,71.45494203615313,1,rice,vegetative,sandy,4.157097619886363,305.55893700046374
931,0.2696780370364121,26.164455240847115,77.84736039314227,0,soybean,vegetative,loam,9.714154742878007,155.6856290259017
932,0.6174651183996496,30.964745775439525,73.90924336687439,0,tomato,flowering,clay,3.725545611017997,160.57850177839452
933,0.692201090351776,27.749791919736403,68.27892317874243,1,sugarcane,seeding,clay,7.530782623824588,393.0895474739779
934,0.46284509115134287,25.796451290347658,53.47558331011294,1,onion,flowering,silt,5.9659361724156845,213.61386406398378
935,0.28583964292415176,29.296027434485467,58.74442017737296,0,peas,harvest,loam,9.586566678494409,133.91318191637532
936,0.33615366325968443,30.543225980836553,79.06527221295175,0,sunflower,maturity,loam,7.5729173768199445,178.35110950319287
937,0.20919533827373338,28.287459883496066,59.58266296142614,1,cabbage,seeding,clay,3.3846354741334643,133.63244960132096
938,0.6571494032802494,32.20433702225778,52.79764609356113,1,sesame,seeding,loam,2.3721493901472996,131.1691007895686
939,0.2588755414450706,31.437706081012447,71.2266006775796,1,pulses,vegetative,sandy,8.618873393927748,124.74150583337872
940,0.48825823775712673,28.32818361091672,72.02012763631052,0,mustard,seeding,loam,9.154637167359132,105.34687529208435
941,0.33702761034360296,32.54872528908561,58.563731608614525,0,mustard,harvest,sandy,8.395395645384209,113.97961544387624
942,0.47708900125789666,31.486950425330356,58.930159380389114,0,sesame,harvest,sandy,7.50577090478232,128.78446278738238
943,0.5257101941759321,31.37445378717902,64.06678956526352,1,sesame,harvest,sandy,3.556435391878016,122.67895316418495
944,0.6148709018536007,30.53427700787068,50.653668492867666,0,onion,maturity,clay,5.3010448117206685,179.75361115947538
945,0.3032106358803016,25.113896680885528,73.6796903108349,1,groundnut,grain_filling,sandy,9.199177762530871,199.6247793807331
946,0.20549791432924025,31.965071834768892,59.51266361822377,0,wheat,seeding,silt,1.7815259189449741,149.8042919476273
947,0.26844281503440365,28.760417911091565,75.61289306005932,1,barley,seeding,loam,5.201732425034085,163.61811202843265
948,0.6500093209240525,34.42609710158656,74.07891264800101,0,turmeric,harvest,sandy,3.877338872765947,204.37175136414763
949,0.6369450387812576,33.17984771077205,69.84206099356349,1,cauliflower,vegetative,silt,6.93615096623121,105.53932611422877
950,0.4987065510851541,30.87694469531312,59.74624601297866,1,mustard,maturity,clay,6.523663289872971,119.86483386286605
951,0.5002584302168267,27.521819818192693,65.4894968498351,1,maize,seeding,clay,5.820544795733499,146.1006608573324
952,0.5325183372731277,27.037173932776668,63.344877727938766,1,millets,grain_filling,clay,3.1563484628159575,179.10172094521818
953,0.2876856393117248,28.403848376775493,60.166456587460225,0,soybean,seeding,clay,2.015727326054522,137.78587145574573
954,0.6572059729624798,29.765679435800187,75.44408867909534,1,anise,flowering,loam,7.951214382733706,155.6333753518265
955,0.40938526244603657,27.96065510038947,64.50521223732996,0,brinjal,grain_filling,clay,9.921618359433694,218.2026678943886
956,0.3915692641247487,30.14929495392483,74.98169293391439,0,cumin,vegetative,loam,2.1063936529798033,138.97972588329583
957,0.4594588526414187,26.65370425513186,53.15655422425473,1,beans,grain_filling,silt,1.220026760849241,187.57043263243517
958,0.22348298338752753,34.777128128255,54.23074365801007,1,soybean,grain_filling,clay,7.584443086528634,215.29535476604232
959,0.2831416843780397,26.07924554964994,79.31960915338931,0,millets,seeding,clay,3.766629682922366,122.3624004935858
960,0.5690168082131852,34.31944139654372,67.6330538781827,0,turmeric,grain_filling,silt,2.523534027824065,270.49485231780267
961,0.24139933396256325,34.13578011402695,65.29309020497146,0,fennel,harvest,silt,5.4886937235750315,141.48973446723883
962,0.501576054733194,30.25360481819498,65.69468189432335,0,tomato,maturity,loam,6.914538071449296,170.12061223691887
963,0.3226745548406605,32.249102718360845,56.45806322098579,0,sunflower,grain_filling,sandy,2.5410658201167964,243.66275309806397
964,0.39464780702098823,29.36048297972588,71.56111848505918,0,anise,seeding,loam,9.947783908308873,102.65982503744816
965,0.3443468683853499,31.300345775424383,52.54341871189263,0,pulses,harvest,sandy,3.618129751025992,103.11717701128568
966,0.3778363582324745,28.405759374211186,67.1997113930907,1,onion,vegetative,loam,3.4920537178698177,171.08028259165837
967,0.5595229525921227,28.011590197854453,67.12306389757704,0,yam,flowering,sandy,4.518508258335007,196.23813698887037
968,0.3485608578115875,30.782297861695138,77.42565272400533,0,fennel,grain_filling,clay,7.577778257929469,164.46243674984743
969,0.48320232014844855,29.981296741839802,65.78548430314581,1,peas,harvest,sandy,8.795944436206378,119.69306586434536
970,0.4380252010995498,30.79536369149981,54.11188087922539,0,wheat,harvest,silt,3.5778680507578513,156.79947598536322
971,0.531835582681324,27.86660581287023,67.18259777744487,0,sesame,vegetative,silt,1.628100319946143,141.8341960488992
972,0.668414869662379,28.669578318169954,52.73982933095997,1,cardamom,vegetative,sandy,2.933242802842692,286.4666840517881
973,0.5662860486051251,25.838979606289094,56.11381505899765,0,groundnut,flowering,clay,1.3006563698401128,217.57742851734864
974,0.3074701892953784,25.522763722722058,50.93325752562249,0,cotton,flowering,clay,6.488272672244084,205.24284262747346
975,0.21559156753064235,27.534571296730164,65.39880747378496,1,yam,seeding,sandy,7.536613575054825,154.28216202756968
976,0.33113202214991255,25.742468593305457,52.53597845880717,1,mustard,flowering,sandy,4.578032146757149,130.28795978407763
977,0.49753896535012737,26.03774708634741,64.08183135593987,0,onion,flowering,silt,9.551552957763574,219.9122687106776
978,0.22571290674212519,33.12928405393937,77.98835105972432,1,cumin,harvest,silt,7.411476327336595,140.24899212382965
979,0.4481831236006182,25.388736970166892,71.59284239057996,1,cabbage,grain_filling,loam,4.106759274925671,167.79983540451445
980,0.49842142445844456,31.589427939347427,52.32235022675879,0,sunflower,grain_filling,clay,1.4710316458635284,230.49713684236494
981,0.3671219454084804,27.725577488154006,56.72629436626529,1,onion,maturity,clay,5.190188996601681,167.17404883765224
982,0.585456101872911,33.71545680708127,70.20987259680302,1,barley,flowering,clay,5.286437605303601,186.81345583177486
983,0.2532991265668859,29.849922845774994,76.84105583072551,0,sunflower,maturity,loam,5.730576191632658,146.14456521619425
984,0.2375688908679044,28.05576459327826,50.98755760291861,0,tomato,maturity,loam,6.983270060765111,118.23108848794512
985,0.5640943781018016,30.176389356894347,74.37353395161782,1,barley,seeding,silt,3.0116356564451827,158.96275803835664
986,0.4477456581030992,28.81958019045269,66.85441641014927,1,fennel,seeding,silt,0.5236024305109593,133.92121169375358
987,0.5442011982138679,30.6430106466983,66.38273975889177,0,pearl millet,grain_filling,sandy,8.22202502841218,251.09580862162596
988,0.41741366930187307,26.145328683263482,78.73439548260075,0,barley,vegetative,loam,8.323598594149459,162.35225507451915
989,0.3232010166195534,34.96990502812551,72.42933837790319,1,maize,harvest,loam,9.16040678559923,173.29846540070193
990,0.6095511588370999,29.255558776967177,75.50356604168336,0,rapeseed,flowering,loam,9.705848078503731,206.1388869200616
991,0.5997079394844895,28.482306397073685,60.61986708634,0,coriander,harvest,clay,2.0121287070691922,148.73237964944713
992,0.5473482354272133,32.10209848316265,66.6309212248523,1,carrot,flowering,silt,3.8617808850209285,129.14722835536602
993,0.33607256861498136,28.638994064953323,68.46217032283312,1,turmeric,flowering,sandy,8.587912724093842,354.83316365440186
994,0.4951153334345435,33.332743050287576,59.647518210873955,0,millets,maturity,loam,9.372994205889547,98.56885949762955
995,0.3804869484700134,29.54270724360425,67.10744374842199,0,sunflower,grain_filling,loam,0.6380305630711545,252.61831255778375
996,0.2457910366633171,32.195584132654346,57.09966138439142,1,anise,harvest,loam,4.181572769424511,141.51434662746976
997,0.6586567877311214,26.074532164418866,54.301270132047186,0,rice,harvest,clay,1.5771659910989082,332.3481028572491
998,0.2684093154594807,33.46119185555112,61.21910777831998,1,turmeric,vegetative,sandy,7.9903535265916545,289.17637407556686
999,0.6751186769104012,32.3571798677811,72.1786888623931,0,cotton,vegetative,sandy,7.597738862088174,171.81361762669155
1000,0.4230028864789779,27.117167784619657,77.48561444221663,0,sunflower,harvest,loam,7.66587570323251,188.93508558967727
1001,0.29256646441930984,26.452860097457865,63.731421544946976,0,tobacco,vegetative,sandy,4.207234102335917,268.20716106481154
1002,0.470950473689179,28.162923487256244,69.28471064826294,1,cardamom,vegetative,clay,4.359351883398843,287.89212827673634
1003,0.636472917938204,34.76070586031904,53.09111392925301,1,cotton,flowering,loam,2.987714359119337,238.83757589706198
1004,0.5661124432047806,27.568315745670585,77.13391275656986,0,banana,grain_filling,silt,3.9284886091720885,405.6234236984647
1005,0.6032805739307248,29.561272089466332,67.05812640709803,0,mustard,flowering,silt,9.839274651876464,163.57335840341008
1006,0.5293916833553587,25.300202257173364,73.41014742875471,1,peas,maturity,sandy,0.9424032318574694,102.14296438798594
1007,0.5461382822589262,28.972275295662325,73.83323602764182,1,cotton,vegetative,silt,3.578071961956163,232.00549152182077
1008,0.6245978257826597,30.713200154331027,57.69441579104318,0,barley,flowering,silt,8.00426813101619,197.1587728107597
1009,0.324834004429593,34.53124612507965,65.87523359545548,1,cabbage,flowering,loam,4.132286828189661,122.59280531415575
1010,0.4447124818215702,30.167360449400643,78.81439254682932,1,chickpeas,seeding,clay,9.524851961086894,114.81653544555091
1011,0.3106047209098011,33.19107326177688,52.68903634462483,0,brinjal,flowering,loam,3.6553693077005667,220.31682632409724
1012,0.6938340039983235,30.471276425689005,70.4914969408869,0,yam,flowering,clay,8.572704292881662,221.42815617990212
1013,0.6720296698433066,25.40785013435518,78.86792234105516,1,banana,grain_filling,loam,8.24340109067099,517.9119851839511
1014,0.21971340568425296,28.15008275189774,59.01731324162066,1,barley,harvest,silt,0.5874724486394739,157.0364385288687
1015,0.5527875862578442,30.755495078311032,75.84343764213044,0,sugarcane,seeding,loam,4.328396393825706,332.02194714505856
1016,0.6626241587078329,34.505939659311245,78.00972636224814,1,sunflower,seeding,sandy,3.1660545723812374,152.09743529996874
1017,0.2902876725636668,33.591303597512336,72.41258628184475,0,tobacco,seeding,sandy,5.056281220066675,185.23346092982925
1018,0.4839726152763147,27.283556141788477,56.939849369208744,0,fennel,maturity,clay,4.89632511854766,91.93520943833651
1019,0.6577441487940209,27.201098300191635,60.020021564797815,1,cauliflower,seeding,clay,9.102530238613653,91.32502909477961
1020,0.21697298929289943,27.01172967113901,51.074278832531924,0,banana,grain_filling,clay,2.2440228066420635,404.73148085805934
1021,0.5487101336234199,34.224988963025034,74.94359702736065,0,pearl millet,harvest,sandy,2.23081566121542,192.2380445762032
1022,0.3486745036862754,33.526661531017204,75.4883355953324,0,tobacco,maturity,loam,1.526634027625685,243.86791777050604
1023,0.6621980976882651,32.74883432252949,68.98130929898578,0,tobacco,grain_filling,silt,7.517186305151192,318.07924340741783
1024,0.6855291225826838,28.927351142242276,60.57583553791554,0,sugarcane,seeding,clay,9.219673066823107,317.52305659765057
1025,0.672133244556717,30.043807042987666,52.30433082919762,1,maize,harvest,loam,4.000787223716037,151.55700377649103
1026,0.4371071083287319,29.643317447951528,72.59172829744728,0,wheat,grain_filling,loam,1.087313717133247,206.39968732420573
1027,0.6310213254946566,27.533981075593726,71.7957858082977,0,beans,harvest,sandy,1.9822043198232626,119.35945217654861
1028,0.6222746992675352,30.05028046148767,77.37807565216703,0,coriander,maturity,sandy,1.4726500062397203,106.67057991333488
1029,0.3595502366216278,25.304965478527546,71.91596063016087,1,sweet potato,grain_filling,silt,6.127230349257188,211.85848201240046
1030,0.6144577370753386,26.318103734974592,74.86084826732005,0,soybean,harvest,loam,3.181829369638611,199.85646230281392
1031,0.21850381735774632,33.86589596168946,72.37863853711998,0,coriander,grain_filling,clay,9.025752555298556,159.0797150714751
1032,0.4981349392410265,32.51679767031423,68.9206156493695,0,sesame,seeding,sandy,2.04168592156025,102.05244033911896
1033,0.31500441864385154,29.22868409059087,62.808991825730274,0,onion,seeding,loam,9.336481974882117,153.3179336389376
1034,0.2602834428886394,30.17150362283877,77.06351925926833,1,banana,seeding,sandy,3.6610189232149466,262.720793182805
1035,0.2384766008146046,28.699988859599774,69.52905715722409,1,chickpeas,maturity,loam,8.739404771492051,105.84418408295429
1036,0.5481443879390698,32.40779867160673,61.95065965897727,0,brinjal,grain_filling,sandy,9.515460938092883,146.3638042941134
1037,0.3699374818840331,32.841871792320795,52.504078855458715,1,potato,harvest,clay,9.870454047973507,150.04235086807103
1038,0.5623833857643807,32.63285190203159,58.72114567713146,1,potato,harvest,silt,8.134137004050022,174.58121922476886
1039,0.2326781703994712,32.226117248344494,66.31180204490494,1,pulses,vegetative,clay,1.466022145738304,124.45710635301627
1040,0.3576451689153052,27.045043386927958,58.269061100485835,0,turmeric,flowering,sandy,1.0260978939916763,258.8354084962775
1041,0.46974564618766856,28.379699792404786,56.637060437537066,0,peas,seeding,sandy,7.527425731225259,127.47058360433554
1042,0.5953615824194818,29.69845434983675,65.82180542263542,0,peas,seeding,sandy,9.021877167101433,98.63125184849446
1043,0.3593762514660349,28.307929914276556,55.09461037687204,0,tobacco,seeding,clay,2.0775407428873702,249.31706074822
1044,0.5129456882185045,32.54940200158329,74.01230189975311,0,groundnut,vegetative,sandy,9.44014073078894,119.02705267689873
1045,0.6429888741180936,28.293535242499548,64.53104454027974,0,rice,vegetative,clay,6.297164009165552,242.18950132983753
1046,0.5079315940911522,26.382320867853373,67.2158832188795,1,barley,vegetative,sandy,1.6780884281391835,163.49433805830094
1047,0.3164797373768169,28.99040452048304,54.42149802792046,1,pulses,seeding,silt,2.086819831790471,100.33148829628107
1048,0.21220039077826902,34.799144327823804,59.73729006888102,1,millets,harvest,silt,1.1265770597493747,147.62869950041664
1049,0.6350494369504649,27.25881412933576,62.30269049783459,1,millets,seeding,sandy,1.8605452101083544,101.85576136517652
1050,0.21063470542519358,31.12158658943229,74.24638491549509,1,carrot,vegetative,loam,7.4551774051380955,124.24823448006802
1051,0.6373508363420997,29.329730498397062,73.10478569258458,0,potato,vegetative,clay,2.578280310845079,186.75869853219106
1052,0.46446856701360595,25.710245676493265,56.68932424363044,0,sweet potato,flowering,sandy,5.83571438097663,199.14801381211836
1053,0.669533849256448,29.878766059980595,68.48537244821023,1,rapeseed,grain_filling,clay,7.350272125242886,195.760547900332
1054,0.5993916178868326,32.021643286483126,57.303690733159925,0,wheat,flowering,loam,9.005138096307281,225.7014350684533
1055,0.6989670552666687,30.132199758278187,79.64741467070736,0,millets,flowering,silt,6.104305253284653,137.04194275284985
1056,0.37535590772585503,33.72106063746581,78.56371634392612,0,yam,seeding,clay,5.912315236336664,174.29318606711124
1057,0.5835941444655635,27.889370166575826,66.8979416156186,0,soybean,grain_filling,clay,9.171818927695723,226.92497501888715
1058,0.40096545680462103,25.86249171303965,70.96707715682429,0,brinjal,grain_filling,clay,3.3015963761493055,211.17314252971454
1059,0.43993781015195443,34.36565611658006,74.04291146625935,1,cotton,seeding,clay,2.4351651173259694,220.5863937669452
1060,0.513752731609185,28.78196349528219,71.62995260134711,1,wheat,harvest,clay,8.791561668702592,193.49803654418733
1061,0.6368385570931694,30.764055514536334,70.99486073247263,1,sunflower,maturity,silt,1.2079681267171596,170.66873642917102
1062,0.6920417345996475,32.92003126130196,78.75662023848584,0,millets,seeding,clay,2.3019801014749293,113.88288489024633
1063,0.584136706932259,28.243136638755807,67.8936831892185,0,anise,harvest,clay,4.406903955538073,108.46448966759189
1064,0.4088833910836669,32.16164538177611,69.08908015457166,0,barley,harvest,silt,3.931880504141221,192.05229932414954
1065,0.4106785011385351,26.35418849817828,75.47806251314543,0,cardamom,grain_filling,sandy,7.207874060711941,272.21311763185616
1066,0.5687911507944456,27.912937472055052,70.0967260357522,1,carrot,seeding,sandy,1.372165723816536,129.93564085906473
1067,0.3193885728841512,26.4471063613652,71.98797866052567,0,maize,seeding,clay,5.032999263384719,203.9630761295409
1068,0.25523705656569734,33.112305584013576,57.025060585899276,1,onion,grain_filling,silt,8.181271833816659,247.22457710437405
1069,0.3773110788203883,27.226492352267854,61.13800772345213,1,cauliflower,flowering,clay,6.991763603113075,142.63181520412505
1070,0.3436194958270409,32.174035554052104,54.41904037135679,1,pearl millet,seeding,sandy,6.500666092826278,138.8232843133191
1071,0.348154060227995,34.432983972456526,65.17296327004416,1,peas,maturity,silt,2.773918719645661,122.71294421774287
1072,0.316803875524955,30.27772209068877,63.67182202040739,0,sweet potato,maturity,loam,4.239510875499537,179.012992976242
1073,0.22104659481818095,30.400291922606876,79.9148844283837,0,wheat,vegetative,silt,2.216873256107856,192.92038201684952
1074,0.20893696736670692,29.61033568097812,68.33625958446628,1,wheat,vegetative,sandy,5.334788011277459,192.0694109272776
1075,0.6938611948680158,28.258901433936426,73.5933446958327,0,peas,seeding,silt,6.049598669012528,118.45379570425692
1076,0.4138865668679311,29.75655030924917,60.020440122729624,0,fennel,harvest,loam,6.496220893617785,105.81338426653488
1077,0.39216332357984085,31.028075322667593,74.9463599402839,0,potato,maturity,silt,8.821579534223783,173.84744176907043
1078,0.5398236413465349,34.85991572170659,68.4525489946305,1,carrot,maturity,clay,1.087383283959984,99.99172904353078
1079,0.3091269439325321,34.377645593182244,70.90976994795315,1,cardamom,grain_filling,clay,4.1889687545206895,294.38447795517055
1080,0.6749805919751126,33.62152958293122,58.83292333848363,1,cardamom,maturity,sandy,6.114221849274074,248.0272168752838
1081,0.593172507207776,33.89130535704858,66.4591517508673,1,cumin,harvest,silt,5.916166994111446,135.8453023128532
1082,0.24470550115612977,29.67849183292043,69.02110920240825,1,beans,vegetative,sandy,0.706189158486958,103.62813257200449
1083,0.40879038789246414,31.574443271774648,67.67284027449743,1,cauliflower,vegetative,silt,2.298436197450669,112.59794991405838
1084,0.6395591537810823,33.95066722936214,77.455811342737,1,groundnut,grain_filling,sandy,8.534575431613163,236.2991438426842
1085,0.672366011145705,28.929507649913532,76.9481799347766,0,potato,vegetative,silt,5.396222313130025,197.4791522224761
1086,0.4337007556249348,34.61762478345469,79.12952173630612,1,turmeric,flowering,clay,4.428809856917977,271.9573320273454
1087,0.5067056946053539,29.157860620691828,70.02284018020968,0,rapeseed,vegetative,sandy,9.051665025765093,188.03250689888105
1088,0.2835169730460376,31.010826653932156,79.15742390377054,1,pearl millet,maturity,sandy,1.2120446558763018,157.7535984935664
1089,0.6955843130684882,32.09804713272372,74.97434000095727,0,brinjal,harvest,loam,9.261948635017617,138.0061229432659
1090,0.3158358506917217,34.505920130759385,58.124964210198776,0,carrot,harvest,silt,0.763941492188826,144.9058637265864
1091,0.6713658870675627,27.44616274052266,62.82307008653891,0,onion,flowering,clay,5.845367640650478,212.89220741885967
1092,0.5248233244961842,32.46130978238642,57.15177326567029,0,potato,harvest,clay,5.773365543753171,184.58803060075158
1093,0.5038683974394296,30.208155861440822,50.125914824916954,1,cauliflower,harvest,clay,6.571148493496646,129.622269857172
1094,0.45634425550825425,27.68557140620641,55.64146259440726,1,sunflower,harvest,sandy,0.7814495924245534,182.17903744495248
1095,0.31533490585887936,32.766068397963906,50.12181758860627,1,brinjal,seeding,clay,5.539929527125236,136.55542424224154
1096,0.28826401600275414,30.522222801738465,71.5951538405147,1,sesame,flowering,sandy,1.5793333775542833,152.00652886097063
1097,0.3102431045350877,31.609738206496758,62.76602893163599,1,sunflower,flowering,loam,1.9818015158851816,231.1301797240368
1098,0.29321913107212727,28.22901068577901,59.37724181233575,1,sesame,vegetative,clay,2.5458712982183695,115.1329164968318
1099,0.5897922367833766,29.81273951827605,72.85162673285564,1,sesame,maturity,loam,6.325182170165046,123.13701480896121
1100,0.375062629583365,31.17354250988067,74.97460323858935,1,pearl millet,flowering,silt,4.205842225247503,196.11452122767633
1101,0.2289213382816982,29.04910814269844,79.2589861594964,1,onion,grain_filling,silt,1.3107055009675628,199.5974358309794
1102,0.6845513150704057,26.983725398477013,69.26040754025723,1,potato,flowering,loam,3.24562595229385,234.19419650921017
1103,0.6418929424817128,34.61640492315304,63.845868756201554,1,cabbage,grain_filling,silt,1.227902611173013,156.69300173875394
1104,0.6638761415976064,30.114675400426172,59.157929048223075,0,sesame,harvest,clay,6.80921104704446,134.15928614023915
1105,0.6974539113232177,32.33920370287701,56.669546276426786,0,pearl millet,maturity,clay,5.795919696504837,169.1049074088267
1106,0.28694762460974366,29.110471935560582,56.387778514478036,0,beans,grain_filling,sandy,4.373018582050015,181.80566222228558
