farm_id,soil_moisture,temperature,humidity,rain_forecast,crop_type,growth_stage,soil_type,land_size,water_demand
3492,0.5034234777700695,32.46266061332205,53.858010686755755,1,cotton,seeding,clay,7.549914186583804,176.9266620652717
3493,0.6404865028198287,27.190383616420583,76.4051654192227,1,onion,harvest,clay,6.648344834779859,161.13565570214675
3494,0.641457408259361,25.71899418657496,62.85186046776976,1,soybean,harvest,sandy,4.982969611131972,190.84651092373633
3495,0.5295227050661162,32.1567377685534,52.22013727098508,1,onion,flowering,clay,5.972743383655567,225.92713025163798
3496,0.3056159157364655,28.907025506881094,65.88097962493283,0,sesame,harvest,silt,7.431637155001883,131.37450728515375
3497,0.631498415679436,32.660799991182216,69.4204057536711,1,anise,maturity,clay,8.582737906139332,113.48762459669082
3498,0.643046717656604,29.452947723752104,58.267473924732755,0,turmeric,vegetative,clay,1.7093884469765788,220.84961066796012
3499,0.29832679247647936,28.460024129722765,74.01021223021527,0,barley,seeding,clay,3.1406067438930005,174.07593374422774
3500,0.5687130428853386,29.512054082123967,70.09327538112092,1,wheat,maturity,loam,4.277150211513312,139.37365533520554
3501,0.3432597744635615,32.48558985670677,69.510235077933,1,beans,harvest,clay,6.8222334953642205,119.15918843132687
3502,0.6013201561764647,34.02220286540374,62.624748586033824,1,pulses,vegetative,clay,4.258878439535668,142.6280466060785
3503,0.6986189499518013,25.497671965885754,78.85745904233863,1,cotton,flowering,clay,2.769407950779715,251.4680145732041
3504,0.21501300266469642,30.24111541226955,58.22567503847743,0,fennel,seeding,clay,0.814858307893591,109.7378945288075
3505,0.648682932895466,25.328354290838774,67.33116503046358,1,sesame,grain_filling,loam,8.503825441622068,181.43845222790404
3506,0.511315266799329,29.68409545024359,59.271654724178525,1,cauliflower,harvest,loam,4.479870747750655,149.47570216298936
3507,0.6866913095824105,33.852828290969,72.34414258914663,0,mustard,harvest,loam,3.627675489698607,109.4406697308067
3508,0.4325047587632138,28.615902664203098,51.433744516103644,0,rice,flowering,sandy,5.54284910070622,249.13194034034345
3509,0.6236939652856868,34.32450421080643,51.376816036251476,1,millets,vegetative,sandy,1.6677379735827604,123.14940195456097
3510,0.23119703429913863,31.306084716506092,74.32582908556374,1,millets,flowering,loam,4.274904401922987,137.2437666597033
3511,0.3676395250391479,34.34155343793006,63.02804483191013,1,pearl millet,vegetative,sandy,7.641964510995916,183.33757686541344
3512,0.233508268875605,32.5716662541252,60.23540163801067,1,groundnut,seeding,loam,7.49311576691786,134.48325228449198
3513,0.6876715667395352,26.034351666487623,68.22580586526016,1,pearl millet,harvest,clay,7.833015451348006,174.9501476206117
3514,0.6084869536359183,27.31151367562677,71.0569803160692,1,cauliflower,grain_filling,loam,4.940462374971176,153.07383188382425
3515,0.6262737106229852,28.941704545835062,56.0360404053322,1,sugarcane,flowering,loam,4.004680380256701,410.5615317926315
3516,0.6689826157169471,26.70106882012076,55.56293724214195,1,fennel,maturity,sandy,8.398684736277602,99.60544386145926
3517,0.2425517430598927,29.949116047766605,78.74452243279644,1,cotton,grain_filling,loam,2.14626485993397,245.30613121169017
3518,0.3927987962566667,29.713681557014908,67.68992919153708,1,sesame,grain_filling,silt,7.388808911381457,174.3193257565254
3519,0.23551744452200107,34.56259198027381,61.70349431882804,0,mustard,harvest,clay,8.935499288217022,116.85745844206133
3520,0.3053965507750143,29.33727882895978,74.0432508400852,0,peas,harvest,loam,3.218446643794079,116.30085595833089
3521,0.3146828885188362,32.856268042879975,65.75476876333752,1,barley,maturity,loam,2.3790565110602224,154.12502619554039
3522,0.4345536055237893,34.4191054485148,57.24988431123744,1,tomato,grain_filling,loam,5.368983744685589,258.81198914852
3523,0.3342810837268213,33.769888309739855,56.202059169247214,1,cauliflower,seeding,loam,2.5557114781962778,94.10560382922762
3524,0.25048905340888056,27.086676245115918,61.90577798509465,1,rapeseed,maturity,sandy,8.772300922927563,148.2593617579992
3525,0.28374554454705386,29.96029894253544,75.7968758077964,1,barley,grain_filling,sandy,2.8219605595714325,213.98013669123478
3526,0.2736377817760455,28.477397822959258,51.84343748132777,0,maize,vegetative,silt,3.4826762539057885,247.45007783023064
3527,0.6865383989561491,28.998586951372154,56.55578002264289,1,tomato,maturity,sandy,8.939985645116534,126.64602000165925
3528,0.5796462534592368,28.60806826245751,76.79455456557774,0,coriander,vegetative,silt,2.4534053897082684,128.34859672520275
3529,0.6838807326347809,33.26359210175004,53.652037069077515,1,cardamom,vegetative,silt,8.905448245733309,219.81309607549903
3530,0.4198702432539543,29.521390551224474,68.88877154792505,1,millets,vegetative,loam,2.493128114269975,100.63541698438938
3531,0.33918424083132825,30.236943322446884,56.405341043630756,1,maize,flowering,silt,9.162153783718201,220.71232982191012
3532,0.5991465986045933,34.824473570470744,68.17600542535665,1,soybean,seeding,clay,3.5175980794134034,163.75648778799442
3533,0.36312695902057335,25.599792721915165,61.49312500532696,1,pulses,flowering,sandy,2.8392286189475735,161.49242865091003
3534,0.34969168685267416,29.87957639790749,53.050306892929754,1,potato,flowering,silt,5.033302824632838,225.23254993945392
3535,0.3162529961039156,32.74061706946116,67.47425202662319,1,anise,vegetative,clay,4.007623281568345,143.03318220707837
3536,0.2648394891121177,26.511619581882265,70.49128241253757,1,carrot,seeding,sandy,2.4166220268633163,95.20303690573968
3537,0.32823153050838294,31.11531594614774,70.40817856897408,0,rice,seeding,clay,3.714361081848798,191.17700264988818
3538,0.3776598742369438,27.394647795344667,69.11103227218129,1,sunflower,grain_filling,loam,7.275678760607624,246.1995512131256
3539,0.5369971040728652,33.67404113224568,65.00674342806637,1,coriander,maturity,loam,8.403056061860756,109.60881025646475
3540,0.2312824211097258,28.270996654000793,65.58417850577978,1,millets,flowering,sandy,8.29723739966964,176.82700360029995
3541,0.3052534698326715,28.290628169009096,69.06920329423879,1,coriander,maturity,silt,7.689763859804673,132.45681179033693
3542,0.6045118201458382,30.981938785178933,70.70778085239922,1,soybean,maturity,clay,0.5516339486093187,141.37434475753537
3543,0.2734609617918854,26.835629081199087,69.64630216494155,0,potato,seeding,loam,4.5527374976597095,166.10511452142666
3544,0.3713225732612607,27.84888638903061,67.60836694740355,1,barley,harvest,silt,2.1052356874975917,153.35536562951356
3545,0.6323294609290699,29.166318501194116,54.67516954412355,0,onion,maturity,loam,1.198020345895428,153.1534510990464
3546,0.27746265557172134,28.536378631401103,56.318496154785855,0,pulses,flowering,loam,7.490879458223629,170.50260262845586
3547,0.24136841780909496,30.248772180055823,57.80672063106045,1,peas,maturity,silt,8.038058769042621,110.74317851346314
3548,0.44226899754000537,30.996401440689663,77.58984971262507,0,pulses,seeding,sandy,8.238858144835127,91.51260449780936
3549,0.35120975563926815,30.666674537501645,72.78185275390899,1,peas,harvest,silt,8.957952555949566,112.01643218439935
3550,0.481704182241927,31.541683119919323,66.58600458610636,0,sunflower,maturity,clay,6.105457813941683,138.8866699413248
3551,0.6019024452417375,28.0774951660782,57.561707856321405,1,wheat,harvest,sandy,9.982233098149567,170.41176459198186
3552,0.2685742440763716,26.26426227155028,53.32674569732514,0,banana,harvest,clay,5.09536508296249,354.5048573514245
3553,0.49034954227714245,32.60807541431077,76.96277677939923,1,soybean,vegetative,sandy,8.8932404893671,183.01787030414886
3554,0.4527543801949319,33.50780382630682,76.7799804746875,0,soybean,grain_filling,loam,1.5729372665783237,241.73109966067167
3555,0.2720393930065998,27.570062322224324,53.32086787087074,0,mustard,maturity,silt,1.9147732556565673,107.27172036997237
3556,0.5119992427644912,29.070919561580197,73.91649998289489,1,maize,maturity,clay,6.108319723454562,158.87516390107012
3557,0.3368202089303858,29.985692169635552,63.39935207929738,0,barley,grain_filling,sandy,1.6792803332565105,198.70060062934922
3558,0.44391715927200626,30.333268427529365,59.7190079849162,0,sugarcane,seeding,loam,1.2153560626396644,439.483564858319
3559,0.24113616213853095,31.59490171087652,72.17313608626122,0,brinjal,seeding,loam,2.362614005959684,100.64522453938342
3560,0.42979202860681154,25.416032333553215,68.42988623182191,0,tomato,maturity,silt,7.981600215952985,106.04197450300632
3561,0.35323173402141017,32.21477082734017,73.40090322780011,1,mustard,maturity,silt,9.310851050794552,91.12503604789177
3562,0.6111906055926771,25.619710069794102,52.22986581898811,0,potato,grain_filling,clay,3.667939563185075,215.61593454448084
3563,0.22848936349868415,29.68288567672868,59.55761059872369,1,mustard,harvest,sandy,9.760180484552654,140.9423485057112
3564,0.409303637459165,33.276711355691944,59.579505512502074,1,coriander,seeding,loam,8.190729430133894,104.95110294912939
3565,0.42921571206571896,29.512153132783965,59.892592768632966,0,brinjal,maturity,clay,2.648023307980819,149.93844541546568
3566,0.5625030381495593,26.490897487682478,65.07439617931416,0,tomato,vegetative,clay,6.068092490376364,196.5544576474994
3567,0.48714378754510546,34.850338450059596,58.49041409242842,1,turmeric,vegetative,loam,9.827037438712779,289.2530598746476
3568,0.5336061685970905,33.89285462074263,63.33150830262559,1,carrot,grain_filling,sandy,8.563465221828297,141.69818971771375
3569,0.588524642825878,32.71313633225014,61.033327793462476,1,banana,seeding,clay,3.951911286501647,273.4929905189593
3570,0.6311014868290943,29.115116028992105,72.05888144061534,0,maize,seeding,silt,3.4100678840407945,202.60264483007606
3571,0.35693774836123526,26.838457268892977,68.1050238702515,0,cotton,maturity,loam,8.282914408365869,222.9892795477315
3572,0.46901135268195143,34.41411181418501,69.60888296951947,0,mustard,maturity,loam,5.717069368949922,122.2170722440152
3573,0.6200540392195999,30.32351126517139,56.317516822479334,1,carrot,harvest,loam,2.052703895642734,112.61062602627428
3574,0.6947255654825282,33.52355460387485,59.76506495980668,0,maize,seeding,sandy,3.6144093046462085,146.95404357837901
3575,0.6447596555218815,28.420950057594258,50.63496342836223,1,cardamom,grain_filling,sandy,6.787223285050649,324.3707591891103
3576,0.3857336313121884,28.352883170794705,53.251241218795094,1,chickpeas,seeding,clay,1.955009399323385,98.68281109595621
3577,0.2975832586093252,34.855404806740395,57.95162695966662,1,rapeseed,maturity,clay,7.13780397036413,145.24266587135807
3578,0.4446962687032944,30.2183304849485,51.96391163906063,1,wheat,seeding,loam,7.244323233942103,163.54943104917606
3579,0.5708207259180211,26.40695423860746,68.07897201064108,1,fennel,vegetative,clay,3.0720903721327195,125.74176763613508
3580,0.4462845353766488,27.196746779947073,79.94390347771476,0,brinjal,grain_filling,loam,4.281290432401951,145.69012569162908
3581,0.4415904316568342,29.81944279392721,53.02445642196166,1,cabbage,flowering,silt,9.386781313427031,129.22068666595487
3582,0.6191152105409002,25.424709104884112,74.63690638007796,0,sugarcane,grain_filling,clay,7.617169984242153,395.0529423424111
3583,0.3807018895335932,29.625339853783004,53.56448741795442,1,maize,grain_filling,sandy,7.984201227879112,223.55578490331945
3584,0.6298973374058228,29.189408420801275,70.09742056389308,0,cardamom,maturity,sandy,5.404519302837478,259.85818443202163
3585,0.40340240047586173,32.79336265319487,69.29472809177051,0,banana,flowering,loam,2.524829343083027,442.7460023195586
3586,0.36411655283916966,28.549419644892417,77.08150804433598,1,sugarcane,maturity,silt,6.116931169860049,344.66074224464097
3587,0.42699495559984946,34.82548761539599,53.41836841041537,0,peas,flowering,clay,7.834990756425022,164.51604606374073
3588,0.5812234793374342,26.807699193009032,59.46333398245693,0,wheat,vegetative,clay,0.5368910102607922,170.3484630535556
3589,0.26300101393199715,30.90986684968135,52.72339281064057,1,turmeric,harvest,silt,1.5808744060223419,279.21040395479696
3590,0.2982096079360087,25.896992970082547,62.221499774133015,1,carrot,grain_filling,silt,5.005794099701745,141.8264884083592
3591,0.675722412831546,32.338639839939816,77.34779520672335,1,fennel,grain_filling,clay,4.653363400711021,139.91362838199976
3592,0.2877458136906787,34.947536880619715,73.44569453185568,0,groundnut,grain_filling,loam,9.831688935052366,140.1322788208587
3593,0.48386365896552724,33.191386377516324,71.68700301335957,0,millets,grain_filling,clay,1.3754525556736188,145.7174122763385
3594,0.4896572333309689,30.557035407203013,65.99082514588106,0,maize,vegetative,silt,3.575020444213428,164.63162321624065
3595,0.44481223102512235,29.84741357399692,76.5045722700657,1,maize,grain_filling,sandy,8.24354906168874,298.8233784892993
3596,0.5223726242884092,33.350299612668465,63.48325394723985,0,sweet potato,flowering,clay,6.318062139545459,194.3983014086537
3597,0.3149133628988092,34.35974084710725,54.490570013019145,1,onion,flowering,silt,5.835337191714803,210.97245646819593
3598,0.47633113388837406,34.89206525798093,75.12755669362338,1,brinjal,seeding,sandy,7.541409866546352,158.05774369823308
3599,0.3860866276234486,28.96539227564484,58.389149841551806,0,barley,vegetative,clay,0.8798386002794882,183.8537225340917
3600,0.5308336298145945,34.90917474794512,51.60900623073344,0,tomato,seeding,loam,9.501171134488622,108.41306161668136
3601,0.27061177168657474,26.559262521738315,53.78114092006374,1,cabbage,grain_filling,loam,2.317007519078987,135.00967003480935
3602,0.4854387084197381,27.535497759319092,68.27176748582445,1,cauliflower,vegetative,clay,1.2774565046252624,145.58808207067443
3603,0.29263517769166186,25.890161247338963,68.21245891763517,0,beans,vegetative,clay,3.72005898693798,131.099686937677
3604,0.3393215315575182,27.717385164844817,57.80549513246103,1,tomato,harvest,sandy,7.17238421001982,170.65637002795114
3605,0.3093549001617916,32.67937551618011,71.81540443837937,1,sunflower,harvest,loam,2.6990908907547695,169.300702310198
3606,0.29141888993440856,33.5292435817845,73.20920466198604,0,fennel,seeding,silt,0.9736817527347027,100.87230853931334
3607,0.6128554757803335,32.788926451025716,77.61507878400855,1,cauliflower,seeding,clay,1.0454220417586317,113.87778594684944
3608,0.3428537838304452,31.310657781676962,67.54812496034711,0,coriander,flowering,loam,2.9374816909607584,124.67291206496665
3609,0.6635618909322246,30.139665125226458,73.38270092442718,0,rice,flowering,loam,1.7851016277489435,383.9957598547535
3610,0.6849632626725954,32.087042892136466,72.59299039314901,0,cardamom,maturity,clay,4.038114549575493,238.90545283054786
3611,0.4856302349685486,28.90833549267222,57.73427145401578,1,peas,maturity,clay,2.1441942984698508,124.27352957014477
3612,0.2715005613328632,33.41308351499702,59.30677783812978,0,mustard,maturity,silt,3.7709862079989165,115.61673984209688
3613,0.3872741216897906,31.771900939767853,64.35447187258615,0,millets,flowering,clay,4.722627742690222,154.674548601553
3614,0.598866131674107,31.978046984944086,50.57116902587745,0,soybean,vegetative,silt,7.554122478381089,180.01878300682964
3615,0.38369536434853524,30.35935993129071,58.92193319473171,0,soybean,grain_filling,clay,2.6602955052855286,245.97033914524158
3616,0.24350860915139438,33.85228984211172,64.21648620032714,0,peas,seeding,sandy,5.013105852240967,100.1423433093992
3617,0.4783924554640939,27.520147336790526,53.24207885843431,0,mustard,flowering,clay,8.245874328856706,160.89192669563852
3618,0.6225604257480173,28.811476533610506,53.788276633253766,1,anise,vegetative,sandy,9.87058330070039,127.63528313407792
3619,0.5979631935717511,32.77642569677689,63.897102072120234,1,fennel,harvest,clay,5.794408615917067,124.75538762591734
3620,0.28756157006517663,29.927488961293378,71.92895094757793,1,peas,grain_filling,loam,4.607043489195595,165.15892599211153
3621,0.5363823072062333,33.892140134241906,75.01246792762049,1,coriander,harvest,clay,6.499564727197752,113.61000652399153
3622,0.31025213171782356,28.463993197628522,66.38941692514246,0,soybean,maturity,sandy,5.119808775269491,136.6686287317488
3623,0.3091037672760861,28.69330168819645,64.24246962640193,1,banana,harvest,clay,2.0651881041625577,363.87459411182255
3624,0.6370358866525925,33.88735789386625,61.52841705379266,1,chickpeas,grain_filling,clay,4.86474822970355,189.5512790227154
3625,0.3248344763701151,29.64370320182041,55.788469773128185,1,onion,vegetative,loam,9.801452906239627,174.03812902479794
3626,0.33162367325900555,30.16124584202487,54.39686008443094,0,fennel,harvest,loam,6.584072140083889,141.89509022659797
3627,0.2003266953806498,28.327637153356793,73.75689354985424,0,beans,vegetative,sandy,3.1926064596011106,127.76282167359503
3628,0.6353345170627588,27.76669942179082,63.95019896637008,0,mustard,harvest,clay,9.497887060473595,146.51511108274065
3629,0.5962974066045673,31.55948710838392,73.70960736439264,1,sweet potato,flowering,clay,4.191525704323064,210.5050512042456
3630,0.513664467545339,26.19840661541204,71.12249107701889,0,banana,maturity,loam,4.206153076107445,252.65511658097037
3631,0.575132881969421,33.79272641182909,55.81687743150137,0,anise,grain_filling,sandy,6.357695174304646,186.5574823544236
3632,0.2760242837122459,32.79203136765108,65.30921792633677,0,anise,seeding,clay,5.905250305755503,126.01223069931905
3633,0.4291617972937877,26.907482637058028,63.32049891268042,1,wheat,grain_filling,sandy,3.2591474289578946,220.8706977611992
3634,0.37560969367439045,31.940199458245655,62.7162051827209,0,cabbage,harvest,sandy,4.937263084288604,142.09557726300525
3635,0.24688826312850826,31.026329212856346,66.27713147611442,1,mustard,harvest,sandy,3.6588737432994165,100.45252363606446
3636,0.44306524260746205,26.84535050736644,79.46245703226313,1,cardamom,maturity,loam,7.50891428155467,251.97724816693835
3637,0.6603698251713177,27.732035060502326,74.38701793012235,0,tobacco,flowering,silt,1.6637772311954702,322.564819525107
3638,0.22002955952534725,29.089865037338342,77.11137294891175,0,turmeric,flowering,loam,7.62738573455097,285.5613719714184
3639,0.34573045674689695,31.99242735245474,50.88918749528113,0,sugarcane,grain_filling,clay,2.0310867404734427,595.8123152595792
3640,0.30377046810285174,31.38723408817006,54.210091003775176,0,brinjal,seeding,sandy,3.406828918384584,101.39956913542476
3641,0.31907332683284817,30.32234847676698,52.5429098067369,1,tomato,maturity,sandy,3.6666519800279866,108.29874780618206
3642,0.6542172759396876,32.68410543114034,57.8969301519583,1,carrot,grain_filling,sandy,9.908915666873796,164.68270202380546
3643,0.4340345271171451,32.57937739606166,63.25677475899951,1,groundnut,seeding,clay,6.103308854996917,169.2923658920694
3644,0.43314970646990936,31.17859154062256,69.26159742967668,1,wheat,vegetative,clay,7.886764827061437,156.50525156525555
3645,0.5802878212276411,32.86990083384825,65.02493798859805,0,turmeric,harvest,sandy,5.776090846380054,256.4268677866541
3646,0.2772461020024629,28.342633747792092,77.0955174473942,1,cardamom,vegetative,sandy,9.840000705580403,275.3131701057877
3647,0.4436326770500254,33.812495283226056,78.19567876681592,1,sesame,grain_filling,sandy,2.185122836838726,178.3179757987866
3648,0.41499260706052987,31.14910085801941,54.90562853592377,0,barley,seeding,clay,6.246304228647496,163.2582509476421
3649,0.498455345273328,33.22363513812431,75.58738760794355,1,chickpeas,seeding,sandy,8.075129638805894,132.34144803631688
3650,0.6997788516252192,30.46279104790284,64.45166612039903,0,cotton,vegetative,sandy,6.471283355778591,198.21371307292762
3651,0.5847244470410236,27.184382449886805,63.59988413952153,0,coriander,flowering,loam,9.020893752097217,172.81467958905446
3652,0.3989328515087136,30.424101286783085,73.54818045453705,0,mustard,flowering,sandy,6.20672582317839,157.1750363807923
3653,0.6137765261370234,28.71111663776588,52.794215271346296,1,maize,maturity,loam,8.351166215277786,201.37200109638388
3654,0.2853541816562401,31.974990360370946,76.4747938225744,0,rapeseed,vegetative,sandy,2.1700726815145606,173.24160925567108
3655,0.21523184315448007,29.75793791734736,70.12590063642844,0,cotton,flowering,loam,2.9896069963281082,200.11432076844739
3656,0.30222418623213654,33.36112804927688,76.25784822973993,0,cumin,seeding,loam,4.71865148520114,94.90929397897504
3657,0.37020577805712984,31.780725123219167,79.83432733122868,1,potato,grain_filling,clay,8.590368262429722,239.35147698741713
3658,0.4552903787297799,31.84544433031324,65.5401335707176,1,rapeseed,flowering,sandy,4.552314224652088,202.58857156568317
3659,0.5075645702705999,27.171553334910648,52.79786593726787,0,yam,maturity,sandy,6.460859908474725,160.5367266713673
3660,0.6553028586072108,34.842497664912905,54.99571588792659,1,yam,seeding,sandy,4.2602102182427934,168.57221993736476
3661,0.4549270047752288,33.41675209271489,59.7085472766293,1,soybean,maturity,loam,8.154343696612425,170.39167685270127
3662,0.45063782231286464,32.89004884560695,53.106588264041285,1,sweet potato,grain_filling,clay,2.402732069356127,228.12792136034685
3663,0.22512150491149108,28.302152251600276,74.4602547841331,1,beans,seeding,silt,6.140810041379577,104.15260786784008
3664,0.21745577632811192,30.35631652847232,58.906035530983054,1,turmeric,harvest,loam,5.989956789213536,277.58802746353166
3665,0.475579980958186,26.371031880743285,79.27658564059595,0,pulses,grain_filling,silt,4.330797339171879,156.9974427556776
3666,0.4190893066241722,30.38475976662706,71.07774295795568,1,cardamom,harvest,loam,7.198716537773911,293.6730757612693
3667,0.6195901974901492,26.45889246483287,55.20291110766673,1,sunflower,flowering,loam,0.7705277762332217,229.47432145554677
3668,0.2803397923559226,30.530378439896012,64.28127940831821,1,sugarcane,maturity,sandy,8.494249891287055,404.4450111093836
3669,0.2124858310585248,31.487218801549055,64.00652664899964,1,pulses,flowering,loam,3.8056696809364263,134.47464795741607
3670,0.42451938396506295,28.901959672499025,64.77534975000901,0,cabbage,seeding,loam,8.033714410961105,106.32429026570956
3671,0.31873927837612875,29.985448783312933,66.07073511928806,0,rapeseed,vegetative,clay,3.3980651700608457,192.44903657812304
3672,0.22480718666941873,33.75653387674586,50.93519246953193,1,maize,seeding,sandy,2.285111437413541,137.0825789849609
3673,0.5622991434238145,26.085631447028092,70.58903377230871,0,anise,maturity,clay,4.2001499943062885,125.16609357458377
3674,0.25579649997862375,32.91732892999653,64.6157532586533,1,sesame,maturity,silt,8.074986053408566,108.18682015481303
3675,0.5041597500038858,26.707545509961964,73.72896196606096,1,sugarcane,maturity,sandy,7.183421335211987,413.8828337966189
3676,0.34052487508344453,25.367079828046283,74.46048719781291,0,pulses,harvest,clay,4.309796417726734,127.6195948822097
3677,0.286748025177511,26.85574602745048,56.916053659751526,0,tomato,maturity,sandy,9.409752881904032,137.4126030803078
3678,0.38987576145965874,32.6504318997049,51.45268839280333,1,tobacco,grain_filling,sandy,4.383373765583307,351.20687529805025
3679,0.6007228881114768,29.0512607333686,71.09701568336968,1,chickpeas,vegetative,silt,3.8321509187867484,140.31669185076163
3680,0.39604678845228636,33.72520516846182,79.33288365391623,0,mustard,seeding,loam,1.8748296540641447,121.20546579706067
3681,0.5753848246055278,30.247075411822657,63.39973959742703,1,carrot,harvest,silt,1.1676471345796735,122.53571529141104
3682,0.26274314839957535,25.22250351926331,57.78838428780787,1,rapeseed,harvest,clay,3.82407283658909,166.04180382644245
3683,0.5863857098325396,32.16713609601927,54.70015683750443,0,pulses,flowering,sandy,1.374020768905956,170.73779273208083
3684,0.31846666245332433,26.102329087212325,58.62336792171755,0,onion,seeding,loam,4.895032099943158,158.43499286088402
3685,0.5386965649444364,32.893796334619246,59.837586541143494,0,cauliflower,seeding,clay,8.670090665292784,125.25573381614333
3686,0.48289077742049813,26.6810254980518,62.71624230303394,1,rapeseed,maturity,silt,5.023108200599909,179.8072849405487
3687,0.6645723586058436,28.454463858055135,69.66221369643759,1,rice,maturity,sandy,5.065519293580064,266.92482333631034
3688,0.393661258987657,32.6127142962536,58.19489168240681,0,wheat,harvest,silt,2.907685899182368,163.91730973781446
3689,0.23308259441722023,34.542313574764215,51.52930290406028,0,sweet potato,seeding,sandy,2.079807971509768,173.95004731175263
3690,0.20957774277562646,28.714339506467322,61.19835834718159,1,coriander,maturity,sandy,2.6121241558514217,102.3152871410032
3691,0.6134292804863766,33.29400220198936,75.66888848477227,1,beans,flowering,loam,5.895890555736016,135.62405810152762
3692,0.46236781883071604,26.907922654758387,64.95054532555652,1,tomato,vegetative,silt,6.122034586746733,107.39370216971605
3693,0.5876220259174746,33.07179770202491,78.9435127323623,0,sweet potato,harvest,clay,2.5917840304183746,153.9281348624923
3694,0.31721280000575736,31.574940592562513,65.10864593266196,0,beans,flowering,sandy,4.289743555200983,171.73928207510784
3695,0.3725418727566169,26.927435072123686,58.276964507655435,1,sunflower,flowering,sandy,5.9024855016718085,193.84377090576587
3696,0.21505193610565948,28.025039603514116,55.79941991735644,1,cotton,grain_filling,clay,7.724389365844529,209.1294635980958
3697,0.6807461622870561,26.31770888597036,70.8357349035673,1,cotton,vegetative,clay,3.5378089204031458,185.25879938713513
3698,0.5339339533504066,28.829670110643132,66.09143857332309,1,fennel,flowering,clay,3.077890740144774,162.8126463574928
3699,0.666602543879653,27.036486411232772,68.11996786986325,0,mustard,grain_filling,clay,7.43943649355686,152.07601861614074
3700,0.3327482037145362,31.439979536304733,72.65380368002394,0,tomato,grain_filling,silt,5.381215622007936,170.20640873077036
3701,0.5057318056128304,34.94505104220559,71.7771039279468,0,turmeric,seeding,sandy,8.639092616347444,223.9259156548951
3702,0.5392499841463189,25.12009163084264,51.30089900504681,0,rice,maturity,loam,2.504528693679519,182.86201938879398
3703,0.3587748501287942,30.409198132872987,74.07715715885084,0,wheat,flowering,clay,7.823957322866873,209.46440836263244
3704,0.624054617507815,30.736665975490098,65.98109921155134,1,tomato,harvest,loam,2.0393183204663394,199.00190220236337
3705,0.6735807314501239,34.14208789680812,61.75125592444318,0,beans,seeding,loam,6.0553268227194055,125.97068701814847
3706,0.6424275588480022,30.060053347669374,66.12558278804211,0,wheat,vegetative,loam,3.1945202289895205,153.5245899580906
3707,0.5695334879696863,30.437014196449176,68.37354345371975,0,soybean,maturity,silt,1.4603640971960932,164.4670120436633
3708,0.33873233986247697,29.716528013283884,54.48518929621391,1,mustard,harvest,clay,6.359263743387856,123.05561065696384
3709,0.3408080210528158,27.689043045614813,62.52246185979335,1,yam,harvest,loam,5.314590119012583,191.3124283599956
3710,0.6816801602230189,25.560291332489136,60.06758630564551,0,potato,grain_filling,loam,5.1168117911893,201.4042040238962
3711,0.20514224796784603,29.086576822098362,60.512268344541155,0,turmeric,flowering,sandy,6.1289345608109915,267.9274573141378
3712,0.5580249866210722,25.525914712406784,52.740048152219245,0,potato,grain_filling,clay,4.038153565823039,246.4241702192805
3713,0.5531230812776311,30.504924694659177,54.79530464000691,0,tomato,grain_filling,silt,6.8665918366453775,240.3959139478019
3714,0.5113447704748987,28.07293643242293,54.85496202758664,1,wheat,flowering,clay,1.7430154439158427,211.758945997521
3715,0.6950544230434328,30.336024015254278,61.19674229664943,0,wheat,flowering,clay,7.29222909454828,181.1818216182673
3716,0.3559397178818626,26.342969643951868,76.83474634624375,0,cauliflower,flowering,clay,6.008230285666632,173.62290139227287
3717,0.3699859318966241,34.3262996573936,56.18082115762828,0,cotton,grain_filling,clay,5.121490080340017,244.75947938311683
3718,0.23946970147327779,33.94521243549935,62.48577523024414,0,rapeseed,maturity,sandy,1.712678799695286,136.78562403846422
3719,0.4213990682718687,26.899965092022846,59.34828245897414,1,brinjal,flowering,loam,3.1435125552179217,218.25746950195864
3720,0.330524263117424,28.4344428329401,73.62149937654014,0,carrot,flowering,sandy,3.3053174968860293,145.08414734130926
3721,0.37169335108882207,31.134927718519798,51.503792969624484,0,banana,harvest,silt,2.7212202121443814,278.49854356437055
3722,0.6172858951278137,25.956862073059064,55.89630186607671,0,brinjal,grain_filling,loam,9.564707401943823,234.2051743745354
3723,0.6677422567637479,28.54567821116151,56.31924627064383,0,pulses,flowering,clay,9.19859479956591,147.4629406117331
3724,0.2928665360025928,27.51112286819006,79.78888400939694,0,yam,grain_filling,sandy,5.688265531472879,234.50762162495508
3725,0.38625446577673295,34.15516728716697,67.12325053898911,1,fennel,vegetative,clay,2.4538895407821215,141.15607118598732
3726,0.664315281057697,33.52510636289205,54.16874793150555,1,tomato,seeding,clay,9.155814468193396,137.0179880137346
3727,0.23090423034461133,30.798327412668637,58.16597417829696,0,cauliflower,harvest,silt,7.619362062133653,105.52390160347126
3728,0.24618026405568927,30.20346336871574,55.034662823687725,1,rice,harvest,loam,0.8683324700633528,344.5642738079817
3729,0.2813954946031147,34.30725794545397,53.73813708858344,0,brinjal,grain_filling,silt,5.161759456496689,167.25026596761876
3730,0.49760641706343733,34.32427782978815,73.91546085223678,0,cardamom,flowering,silt,6.246973919522774,359.30993178657496
3731,0.27523613550299875,34.69330125351661,64.87257885981064,0,rice,grain_filling,loam,1.1314969586025625,261.174784919057
