farm_id,soil_moisture,temperature,humidity,rain_forecast,crop_type,growth_stage,soil_type,land_size,water_demand,sufficient_water_threshold,water_applied,remaining_water_need,priority_score
1775,0.5934516931276475,34.57107096000051,52.702215888406734,1,rice,maturity,loam,8.820010970510909,262.7503271558993,249.61281079810433,0.0,262.7503271558993,106.18082229803635
1776,0.3577034478740063,31.96795513964341,79.8968425854157,0,banana,flowering,sandy,7.955272415433425,324.715247395898,308.4794850261031,0.0,324.715247395898,130.91316688947734
1777,0.544067353043271,30.96030160949801,66.54591958796848,1,coriander,grain_filling,clay,5.840124841445471,163.6745455451104,155.49081826785488,0.0,163.6745455451104,66.20264417279736
1778,0.4188015620276959,29.603861756750405,71.01432409070425,1,potato,flowering,loam,7.353898215181814,231.13397743826985,219.57727856635634,0.0,231.13397743826985,93.31274110923168
1779,0.3273353110230256,28.644098659954032,62.20227161573934,1,tomato,vegetative,sandy,0.9749078784342922,134.5730743622205,127.84442064410946,0.0,134.5730743622205,54.04218759493623
1780,0.6204357897129613,28.53004750971836,66.43147124537708,1,turmeric,maturity,silt,2.4334189906914374,222.97333461740703,211.82466788653667,0.0,222.97333461740703,89.60676290397458
1781,0.2192131744811625,31.363727057095907,78.27733195678661,0,sunflower,grain_filling,sandy,6.401512981883742,202.0411959086561,191.9391361132233,0.0,202.0411959086561,81.64047229654706
1782,0.6508809960677118,32.51273116937746,54.99258313794808,1,turmeric,maturity,silt,5.035960361271775,238.1707295448176,226.2621930675767,0.0,238.1707295448176,95.95206405326776
1783,0.430738732312367,31.785170694844144,58.77117752990764,0,sesame,maturity,clay,6.243918309624213,95.04539394695408,90.29312424960636,0.0,95.04539394695408,38.85869715620653
1784,0.5186007384041402,26.98410101193563,54.56179183334097,1,sesame,maturity,silt,1.3452059068893618,104.71341298859282,99.47774233916317,0.0,104.71341298859282,42.153605933806894
1785,0.5296769611028913,29.93987180143491,73.76647711414324,0,potato,vegetative,sandy,6.698014301995024,192.05914289926653,182.4561857543032,0.0,192.05914289926653,77.73939398212669
1786,0.6475588703532682,32.91640072183063,51.86135781265489,1,turmeric,harvest,clay,8.134354441876877,214.9918611684952,204.24226811007043,0.0,214.9918611684952,86.98969168565644
1787,0.5183348410836036,29.757040781890563,52.44894949554015,0,pulses,vegetative,silt,5.689614238477724,142.0085031032745,134.9080779481108,0.0,142.0085031032745,57.6160296333743
1788,0.5069667923800308,30.36623279735494,58.95482338362106,1,maize,maturity,silt,3.895366677565159,191.75146813704723,182.16389473019487,0.0,191.75146813704723,77.23151728105142
1789,0.233326020280345,32.71136048170822,65.42564542763034,0,pearl millet,harvest,loam,2.159154640683357,157.05216803972996,149.19955963774345,0.0,157.05216803972996,63.2134478840164
1790,0.459204010972602,31.612653062650917,62.18824401678759,0,cardamom,grain_filling,silt,3.0208729359661737,281.90398915447986,267.80878969675587,0.0,281.90398915447986,113.30552375758309
1791,0.2750845004085208,29.093449208823927,51.34448932012422,0,fennel,flowering,sandy,5.46406211242112,159.7928033981176,151.8031632282117,0.0,159.7928033981176,64.65854447057086
1792,0.5687168843607427,33.954127111942185,78.72474673612854,1,sweet potato,flowering,clay,2.9274193800789714,223.75027098450064,212.5627574352756,0.0,223.75027098450064,89.94659370868031
1793,0.4561109604063372,26.625670686634784,78.58608561074251,1,yam,flowering,sandy,7.890482605100511,219.34400981754575,208.37680932666845,0.0,219.34400981754575,88.65787437960964
1794,0.5401138896041766,34.955164485903246,58.38068969722279,0,peas,vegetative,silt,1.751539747673457,135.7025977104704,128.91746782494687,0.0,135.7025977104704,54.70421583687635
1795,0.2208364503011921,26.188525784762373,71.94576845805744,1,brinjal,grain_filling,sandy,5.406030527928262,177.00585130182574,168.15555873673443,0.0,177.00585130182574,71.42711086358338
1796,0.2423960080229016,25.149499711042388,67.35726234149672,0,barley,grain_filling,loam,5.211678722366011,195.0932953611648,185.33863059310653,0.0,195.0932953611648,78.7369652183071
1797,0.5581616940313411,33.90018901148765,57.12430085016872,0,sunflower,harvest,sandy,1.8194765016529624,176.44501969590505,167.62276871110979,0.0,176.44501969590505,71.01158786733359
1798,0.2360421679993367,27.44953508365956,57.86514655224846,1,onion,grain_filling,clay,9.95238201726697,233.6436534583057,221.9614707853904,0.0,233.6436534583057,94.53990801864884
1799,0.2356283638826293,32.29699627446721,64.73459522931351,1,rice,flowering,clay,8.319786180914024,363.777816722594,345.5889258864643,0.0,363.777816722594,146.47023097990555
1800,0.2060542376174437,33.110153749320695,62.57710824492081,1,anise,grain_filling,silt,4.172058419223502,145.0353491979598,137.7835817380618,0.0,145.0353491979598,58.51255636862976
1801,0.67825069914974,33.58986391032117,58.73687984693792,1,peas,harvest,clay,7.006612120128554,108.511588629188,103.08600919772859,0.0,108.511588629188,44.280946803518006
1802,0.5687541797295035,34.915942356641665,74.22534788915446,1,barley,grain_filling,sandy,7.30752139466284,248.96985241406668,236.52135979336333,0.0,248.96985241406668,100.46244394103887
1803,0.376625704251032,27.94039710039999,64.44388752912155,1,chickpeas,grain_filling,silt,6.685911393296682,184.68430867098488,175.45009323743562,0.0,184.68430867098488,74.64763974857382
1804,0.3482677906438276,32.10243341927259,69.64544187167384,0,chickpeas,flowering,sandy,4.608597488640688,179.2566342874385,170.29380257306656,0.0,179.2566342874385,72.36316702196822
1805,0.3748516148729247,26.15399858280828,55.67820500503626,0,rice,grain_filling,loam,8.908557650449898,326.2533325975813,309.9406659677022,0.0,326.2533325975813,131.6471591270521
1806,0.5873267655905909,29.06809291356849,66.0052298754946,0,beans,vegetative,sandy,7.829738126416695,102.9509034378317,97.8033582659401,0.0,102.9509034378317,42.220800540892476
1807,0.5306853055352072,33.4797169331259,59.539281483398646,1,groundnut,harvest,clay,5.6491895650884665,147.5883802731392,140.20896125948224,0.0,147.5883802731392,59.74640812687157
1808,0.292597783933734,28.676580460591083,65.79240831184634,0,sesame,harvest,clay,0.524346462280805,123.98729810741035,117.78793320203982,0.0,123.98729810741035,49.835873445978976
1809,0.2870546676670422,30.91095380535614,73.42477500232785,1,soybean,harvest,loam,2.622055264104385,151.8265098368231,144.23518434498195,0.0,151.8265098368231,61.0802203946731
1810,0.2491978248566986,30.037734437246343,73.06739630273785,1,barley,grain_filling,silt,5.33384416747545,232.3789930790753,220.76004342512152,0.0,232.3789930790753,93.564821213349
1811,0.5301513598506691,31.45951531112045,60.62662034102828,1,soybean,vegetative,clay,9.039826039799518,163.04095199053816,154.88890439101124,0.0,163.04095199053816,66.25639367216534
1812,0.5821863311108679,34.728943893876945,70.82831351238917,0,rice,maturity,clay,6.471898969142405,196.0819315663337,186.27783498801702,0.0,196.0819315663337,79.37639978966992
1813,0.3325232141625019,25.55735526501402,78.23869851182832,0,carrot,maturity,clay,4.469691829508747,117.22010659092103,111.35910126137497,0.0,117.22010659092103,47.53151646215179
1814,0.2104724805154564,30.739615175016297,68.7700798977472,1,carrot,harvest,loam,0.9551637582501472,114.11729557130384,108.41143079273864,0.0,114.11729557130384,45.81452910044965
1815,0.2410858337382136,33.63028779250285,54.45230370147912,0,mustard,seeding,loam,6.174162159034168,115.27081429425184,109.50727357953924,0.0,115.27081429425184,46.9039591003518
1816,0.6839300174225151,29.813827117484276,70.39125887837285,1,coriander,maturity,clay,3.832145783291308,90.68445177909476,86.15022919014001,0.0,90.68445177909476,36.83378129345154
1817,0.3477223887387101,25.78527185941573,53.14713159047934,1,tomato,maturity,silt,5.60507624981358,122.95973029007166,116.81174377556808,0.0,122.95973029007166,49.86394421875776
1818,0.5846115739190667,30.60539352416771,76.16331226379081,0,sweet potato,flowering,clay,7.781196134950356,231.9253867879463,220.32911744854897,0.0,231.9253867879463,93.80519664345738
1819,0.5123317844271318,28.320738908238205,65.49981487405822,1,banana,seeding,sandy,8.135533372982254,312.7658134524946,297.1275227798699,0.0,312.7658134524946,126.08234507518152
1820,0.3909698198264479,26.54941785337936,61.55422208934738,1,potato,seeding,sandy,8.710643274763171,174.0379574926082,165.33605961797778,0.0,174.0379574926082,70.60444128848489
1821,0.3028436310977775,33.49034513283473,51.710197839490775,1,potato,harvest,silt,6.542442949251154,187.02372489575495,177.6725386509672,0.0,187.02372489575495,75.56430297944667
1822,0.2606932090797032,30.215995129911217,61.42351203776329,1,groundnut,seeding,clay,9.103370001848772,154.7743900206352,147.03567051960343,0.0,154.7743900206352,62.912231650254895
1823,0.5075064840194332,34.33276412379067,77.09620003747368,0,brinjal,seeding,silt,7.060966092936854,168.30208444622556,159.88698022391426,0.0,168.30208444622556,68.2684316845878
1824,0.5873168903188939,33.06016504603069,50.6294898885891,0,potato,maturity,sandy,7.947183884133455,135.8794400863972,129.08546808207734,0.0,135.8794400863972,55.403957801036015
1825,0.5219521267705654,31.929717937736672,64.23944473345415,1,cardamom,vegetative,clay,7.012081112916823,241.9998308557316,229.899839312945,0.0,241.9998308557316,97.65553087893845
1826,0.4651510666245791,25.05025503365312,77.93474273331867,1,sweet potato,flowering,clay,8.782706230748177,237.6248434903166,225.74360131580076,0.0,237.6248434903166,96.06123823252639
1827,0.2209756117158181,29.2782345663825,61.84522999295064,1,yam,grain_filling,sandy,2.617453877907132,206.51551290868147,196.1897372632474,0.0,206.51551290868147,82.95214567360648
1828,0.6842443887971918,26.97486281652032,62.84527062386451,0,tobacco,harvest,silt,7.718927225438897,265.372735568541,252.1040987901139,0.0,265.372735568541,107.20783582771973
1829,0.5993570958272872,34.10797911048868,67.3568016559736,0,pearl millet,maturity,silt,1.6129871588746822,170.55869387961354,162.03075918563286,0.0,170.55869387961354,68.63464768689835
1830,0.3464110183504824,26.7458398467636,63.88812000731551,0,sugarcane,maturity,loam,1.3739432838776142,438.04881363572,416.146372953934,0.0,438.04881363572,175.59620198634587
1831,0.6899851646794253,27.860600516592854,55.05805073712657,0,sugarcane,harvest,loam,5.170415210982679,474.3594983182638,450.6415234023506,0.0,474.3594983182638,190.56883788133965
1832,0.500940794818161,30.168367677344992,50.55666617209581,0,mustard,seeding,loam,3.3522529809330104,120.44615561285173,114.42384783220913,0.0,120.44615561285173,48.74387570219763
1833,0.4912113291036232,27.63363618998079,68.29434973936105,1,pearl millet,grain_filling,silt,5.8519029701559,241.2254233614373,229.16415219336542,0.0,241.2254233614373,97.20360190741124
1834,0.574036589714766,27.098646772791213,77.62419761023436,0,cauliflower,maturity,clay,6.938472218334717,105.43663279675528,100.1648011569175,0.0,105.43663279675528,43.11330765847854
1835,0.6058848940450687,30.990993251027525,53.190923990814966,0,soybean,grain_filling,clay,2.652347555854572,209.55581290823704,199.0780222628252,0.0,209.55581290823704,84.33873689768929
1836,0.5282393036657513,25.88929522755024,56.32858157758261,1,chickpeas,grain_filling,loam,7.149297550649616,192.31048307445727,182.6949589207344,0.0,192.31048307445727,77.77477084558103
1837,0.2640478731831,25.58167758720925,61.1068845747492,0,groundnut,harvest,silt,9.956861370499851,197.55659805395123,187.67876815125365,0.0,197.55659805395123,80.21113493326712
1838,0.3691337529972491,28.722452951860717,74.2622668706336,1,cumin,harvest,loam,7.719568892825398,121.23013352936158,115.1686268528935,0.0,121.23013352936158,49.37783705162663
1839,0.6640418201630248,32.206644545078625,58.077809494129326,1,coriander,maturity,silt,2.150971767794257,108.4871040656614,103.06274886237833,0.0,108.4871040656614,43.78274716707659
1840,0.312307805921926,30.54806758273948,76.46163212836305,0,cardamom,maturity,silt,6.520106529855192,220.654604456258,209.62187423344508,0.0,220.654604456258,89.12631399667313
1841,0.3860835119187566,29.228764684667787,51.64873623950199,0,beans,maturity,loam,0.5901053158936956,110.76362493905356,105.22544369210087,0.0,110.76362493905356,44.58167720959455
1842,0.416038441472098,30.657515642245823,78.22869863776805,0,cabbage,vegetative,clay,4.9623225231455725,142.10832575815232,135.0029094702447,0.0,142.10832575815232,57.55277024386991
1843,0.4197024948472261,28.65451484653273,66.82241233621295,0,beans,harvest,clay,5.56641047358799,121.5347242475852,115.45798803520594,0.0,121.5347242475852,49.39447124536233
1844,0.5064697912472627,34.36146335432113,69.76333035463114,1,sesame,harvest,silt,9.73758675341482,144.11756703254568,136.9116886809184,0.0,144.11756703254568,58.7520794466092
1845,0.6715379188723538,25.549048909107743,61.03068567609059,1,anise,vegetative,sandy,7.503451114091862,134.7592365106559,128.0212746851231,0.0,134.7592365106559,54.82834729944603
1846,0.3203463559162525,31.73391479029835,73.4598285653318,0,sugarcane,harvest,sandy,7.206622393495793,493.07826860409415,468.4243551738894,0.0,493.07826860409415,198.18603895217052
1847,0.260750688150459,33.9128266482775,54.99698750253218,1,cotton,seeding,sandy,5.557843785729937,195.71043311600636,185.92491146020603,0.0,195.71043311600636,78.91210776260564
1848,0.2987352449299686,33.038847087352536,51.46735475835461,1,brinjal,seeding,loam,5.3751721349839165,127.09587222198316,120.74107861088399,0.0,127.09587222198316,51.47561315127765
1849,0.6434624501046347,26.84041034821447,61.86550829322671,1,rice,vegetative,clay,9.924786421816597,337.69692957010125,320.81208309159615,0.0,337.69692957010125,136.27994296024312
1850,0.522905406327603,27.959263489802883,75.61087141943119,0,yam,maturity,sandy,0.7020459649477484,145.34074878166928,138.0737113425858,0.0,145.34074878166928,58.45108519042801
1851,0.3429533946195801,32.17047938707105,72.64780509913084,1,sweet potato,vegetative,sandy,3.3804561056740305,198.2477766368293,188.33538780498782,0.0,198.2477766368293,79.74574694422304
1852,0.6079734694843086,25.84270559180765,65.51467911466874,1,tomato,seeding,sandy,1.7709463218344412,93.90860953232507,89.21317905570882,0.0,93.90860953232507,37.912133139010336
1853,0.630684998181718,33.11861699832584,67.1641324149606,1,soybean,grain_filling,sandy,3.4922333578701665,236.66113881053437,224.82808187000765,0.0,236.66113881053437,95.16981585963711
1854,0.623257169345139,32.1890694460479,53.89678478896266,0,banana,harvest,loam,4.9043873178462665,252.73744765286247,240.10057527021934,0.0,252.73744765286247,101.87006922679865
1855,0.6594632668197772,32.296066492353425,75.22044525852746,1,cumin,flowering,clay,3.748357477089662,132.23842631098032,125.62650499543129,0.0,132.23842631098032,53.44209892546505
1856,0.3261205100866807,26.002413702675916,73.6087904889259,1,yam,flowering,clay,9.64569858878464,207.83851519198944,197.44658943238997,0.0,207.83851519198944,84.2052000376916
1857,0.5775209643731392,32.17760544816231,69.69411181660828,1,cauliflower,vegetative,clay,6.96558578138347,107.91365165190648,102.51796906931115,0.0,107.91365165190648,44.00752343177556
1858,0.43026974863707,31.7981812521997,63.98573108986815,1,barley,flowering,sandy,7.416426833331334,239.329430382207,227.36295886309662,0.0,239.329430382207,96.58946878594335
1859,0.6209992764450307,33.3092249082185,78.93377804838538,1,tobacco,grain_filling,silt,7.551776124033413,360.49162438964623,342.4670431701639,0.0,360.49162438964623,145.12602722355084
1860,0.5642453385808066,25.41595956256469,76.37095915629413,1,soybean,flowering,loam,9.042656422763931,231.0512732725844,219.49870960895518,0.0,231.0512732725844,93.46762401902633
1861,0.5882237232498623,25.23110668467792,69.33291480543855,1,pearl millet,seeding,loam,7.796178669977474,179.05817062912675,170.1052620976704,0.0,179.05817062912675,72.55053086329843
1862,0.5280809188405358,28.730070998785607,61.15402993151864,0,cotton,vegetative,loam,0.6539456880432573,217.4768704913298,206.6030269667633,0.0,217.4768704913298,87.28175894910436
1863,0.2887143847348534,26.48788283849153,68.54066836044538,0,banana,maturity,clay,2.9832595849342733,260.9907547662564,247.94121702794354,0.0,260.9907547662564,104.91237074194295
1864,0.4725134594484691,30.583844775702214,67.26322779591996,0,wheat,flowering,clay,9.89649166368797,225.4172181880159,214.1463572786151,0.0,225.4172181880159,91.39103913346484
1865,0.692334869762254,34.17348901506749,61.82725963504749,0,peas,harvest,loam,6.695182622890556,129.21555685004768,122.75477900754528,0.0,129.21555685004768,52.63420797626058
1866,0.6686940332485594,28.91479730334016,59.20021915064228,0,cumin,vegetative,sandy,1.1471184499639355,113.37495287252769,107.7062052289013,0.0,113.37495287252769,45.73843180065718
1867,0.2215868678985058,33.44950377272604,62.21032376711968,0,rapeseed,grain_filling,silt,4.933062927158604,218.87348966985195,207.92981518635935,0.0,218.87348966985195,88.21701953423634
1868,0.2824074078647186,25.002408745178663,67.21734218100194,1,sugarcane,seeding,clay,9.817927371784704,379.41622622150754,360.44541491043213,0.0,379.41622622150754,152.87476470735442
1869,0.2658643867272809,26.685146434591843,62.84404534133283,0,coriander,flowering,clay,9.931962347190982,143.72726701794846,136.54090366705103,0.0,143.72726701794846,58.67727591924394
1870,0.5629899549926477,25.304235396540857,57.90723464604152,0,rice,seeding,sandy,4.608244787897368,211.742816999552,201.1556761495744,0.0,211.742816999552,85.45054926960907
1871,0.6088926649284725,28.281471805150687,72.82889953282427,0,anise,grain_filling,sandy,8.984003585621311,157.94500753927858,150.04775716231464,0.0,157.94500753927858,64.33818190725925
1872,0.3067556831553359,34.08189595696503,65.94402487872239,0,sweet potato,maturity,clay,6.123926958265836,145.51203935938472,138.23643739141548,0.0,145.51203935938472,59.018559576211544
1873,0.4529263464759144,25.96952123598988,52.030254896768,1,fennel,flowering,sandy,5.33957881350861,172.5066351602729,163.88130340225925,0.0,172.5066351602729,69.66719721475522
1874,0.6203515140056,31.064097767438003,61.04949516878376,1,brinjal,maturity,sandy,4.41345364141625,152.46662978364978,144.84329829446727,0.0,152.46662978364978,61.59206758040266
1875,0.5664007723831253,29.51495939119444,76.54740371635981,1,sunflower,maturity,sandy,8.975235377651881,151.94418771278433,144.3469783271451,0.0,151.94418771278433,61.82847877735555
1876,0.4711186027459241,34.38468212365812,72.65709593599856,1,yam,vegetative,silt,6.400703372881919,197.2720489968036,187.4084465469634,0.0,197.2720489968036,79.68311365655882
1877,0.4951738452293864,26.225191425370937,59.697403518320215,0,anise,maturity,silt,3.671077615109016,107.50268067544648,102.12754664167416,0.0,107.50268067544648,43.60721480073538
1878,0.4541802734581399,27.12027850502229,78.14549456133527,1,cumin,vegetative,silt,5.173358153419537,128.72345924512572,122.28728628286943,0.0,128.72345924512572,52.13755556808387
1879,0.3487742256594103,25.295419686114933,52.29808725074631,0,tomato,maturity,sandy,4.718753259395116,136.0684907360025,129.26506619920238,0.0,136.0684907360025,55.1190264654724
1880,0.482510996429508,29.339352496313737,78.83704111676568,1,coriander,harvest,sandy,4.785964117335427,106.09582652256772,100.79103519643932,0.0,106.09582652256772,43.05342922004653
1881,0.5444426510250453,27.778328995646543,57.37115277454027,0,groundnut,grain_filling,silt,3.460293138255398,185.09295815861637,175.83831025068554,0.0,185.09295815861637,74.6321011074771
1882,0.6366614579304037,33.69905933890321,50.27282540907258,0,yam,flowering,silt,6.513094200901982,184.6527367642948,175.42009992608004,0.0,184.6527367642948,74.7797364173942
1883,0.518145676989624,31.04940813197755,63.01424109554981,1,potato,seeding,loam,0.996255208842897,142.67480902652858,135.54106857520213,0.0,142.67480902652858,57.313178266893644
1884,0.580560768521579,31.140907379757017,60.76911289061026,1,sweet potato,seeding,clay,8.91855137538112,170.43877192984968,161.91683333335718,0.0,170.43877192984968,69.22347606318232
1885,0.2800358174772865,30.319106968813024,66.17267015620382,1,anise,flowering,silt,4.446271192282073,138.15971546922933,131.25172969576786,0.0,138.15971546922933,55.8045204704154
1886,0.4307787372098949,25.918503372292008,73.90318581709536,1,rapeseed,grain_filling,loam,8.10819345129864,200.78213272244125,190.74302608631916,0.0,200.78213272244125,81.23982818154835
1887,0.2046658099135466,29.450186837253558,75.2729240645134,1,tobacco,grain_filling,loam,7.430172234254379,353.46462704631824,335.7913956940023,0.0,353.46462704631824,142.21980120393545
1888,0.3233394322608115,34.99505189708516,62.036899988350754,1,cardamom,maturity,silt,4.982590520640135,252.2156880827905,239.60490367865097,0.0,252.2156880827905,101.49920217163239
1889,0.5632308575565024,33.35229290846015,62.895372311190506,1,pearl millet,seeding,loam,2.3877503715399784,161.01348354798324,152.96280937058407,0.0,161.01348354798324,64.7868146278586
1890,0.6959049756746817,33.93459054167116,54.44533190988421,0,potato,flowering,silt,5.841011032052421,234.93669796263043,223.1898630644989,0.0,234.93669796263043,94.83796128339236
1891,0.2495890497936079,33.232263592465,51.4264282664349,1,brinjal,maturity,clay,9.50668652319674,166.44983931457807,158.12734734884916,0.0,166.44983931457807,67.62052218810965
1892,0.4007471579306441,26.030416934309827,69.23644970705074,0,pulses,flowering,clay,2.264838395106363,153.16277344128267,145.50463476921854,0.0,153.16277344128267,61.71174264760983
1893,0.6000354843495797,27.274482540647995,51.933128766580765,0,carrot,seeding,clay,2.932118229488058,123.16546776643176,117.00719437811017,0.0,123.16546776643176,49.809406026391436
1894,0.3020178173144494,25.031216513564097,72.01490358264368,1,maize,flowering,silt,9.933551835009489,219.50902027037975,208.53356925686074,0.0,219.50902027037975,88.89736685511575
1895,0.4775424746511431,28.035101248781118,66.17270435066743,0,carrot,flowering,loam,8.979424260571108,158.17709683165523,150.26824199007245,0.0,158.17709683165523,64.39428965364944
1896,0.5665356480148374,26.086074023464924,55.9574893467825,1,fennel,maturity,silt,5.720723574997852,133.9617681477786,127.26367974038966,0.0,133.9617681477786,54.31008674621419
1897,0.5079927251300895,29.72793345301583,66.18568830537949,0,turmeric,vegetative,clay,7.100041284533563,279.9872401401196,265.9878781331136,0.0,279.9872401401196,112.95649872952723
1898,0.2940123673077081,31.771274885739015,55.489931498062965,1,peas,vegetative,loam,4.709092148809432,118.7268346150811,112.79049288432704,0.0,118.7268346150811,48.06044553437492
1899,0.3776922843428697,33.74505295038077,63.16211622531236,1,carrot,harvest,sandy,4.338880427419252,146.61829616685424,139.2873813585115,0.0,146.61829616685424,59.186744966352194
1900,0.5918958922426986,32.49217165090898,73.98680948726687,1,potato,maturity,clay,4.710281638492108,172.13114556488685,163.5245882866425,0.0,172.13114556488685,69.4818655682525
1901,0.4771132570660082,34.385855957785054,63.857578802319125,1,yam,harvest,silt,4.436957255053126,151.8610652338287,144.26801197213726,0.0,151.8610652338287,61.323544470449995
1902,0.2026148067714563,25.53898290393789,54.460979548926446,1,chickpeas,grain_filling,silt,6.917772609490577,178.4903244189599,169.5658081980119,0.0,178.4903244189599,72.1584299898873
1903,0.5804953800140469,25.121798354165414,71.71486045468835,0,brinjal,vegetative,silt,3.639337944297148,197.6399274298644,187.75793105837118,0.0,197.6399274298644,79.6760038423783
1904,0.2176556774701195,31.61338113836213,55.60305248810027,1,sugarcane,vegetative,sandy,2.122375860141561,363.5413126150767,345.36424698432285,0.0,363.5413126150767,145.74229376753888
1905,0.5728668913656161,27.89352410222246,72.15649623110329,1,banana,vegetative,loam,7.21239166298249,291.30045808607684,276.73543518177297,0.0,291.30045808607684,117.41599577900212
1906,0.3012402800826187,27.53501016105773,64.380568676475,0,sesame,vegetative,silt,0.7973265069365356,132.0033507380021,125.40318320110198,0.0,132.0033507380021,53.07132100191103
1907,0.6790367400596901,28.30887087693794,63.61225277282905,1,cardamom,grain_filling,silt,7.328156814706576,274.3158594671483,260.60006649379085,0.0,274.3158594671483,110.64496681634193
1908,0.3839703756510422,27.69796057892364,75.54305113572424,0,pearl millet,seeding,silt,3.000815107198473,165.37391630060733,157.10522048557695,0.0,165.37391630060733,66.656442106093
1909,0.3634658081690395,30.114364063015877,71.25810573022007,1,mustard,grain_filling,clay,2.30740237260096,144.7276705366406,137.49128700980856,0.0,144.7276705366406,58.224501613550146
1910,0.2744440251662223,29.401484472241325,50.98732390864818,0,wheat,seeding,clay,4.100088373048559,155.31889895482755,147.55295400708616,0.0,155.31889895482755,62.732457224269126
1911,0.3528021077451074,30.12428551376656,58.88522943804807,1,cumin,harvest,sandy,1.6162496288567043,144.59851044227855,137.3685849201646,0.0,144.59851044227855,58.11158956134611
1912,0.6383253809141003,31.727136115004363,76.12761982549696,1,cumin,vegetative,loam,4.152651433341811,139.83936196981168,132.8473938713211,0.0,139.83936196981168,56.51867500744168
1913,0.6981671688136236,28.871305089711484,50.54978505635596,0,cabbage,maturity,loam,1.4720563604157195,94.8596408368386,90.11665879499667,0.0,94.8596408368386,38.36069540453973
1914,0.3841547652534242,27.513076871421568,66.35760338785911,0,barley,maturity,silt,5.093142965065591,169.26229846443144,160.79918354120986,0.0,169.26229846443144,68.42106463532983
1915,0.4243053154772712,26.662005368087456,71.83477007521832,0,turmeric,seeding,silt,2.173612619375996,217.05397469224025,206.2012759576282,0.0,217.05397469224025,87.27381220192916
1916,0.5610354691013685,28.494741195326256,68.65568256453727,0,peas,grain_filling,clay,1.7349675596261662,194.6387099911151,184.90677449155933,0.0,194.6387099911151,78.28118784622893
1917,0.6430978902325373,32.41806475246172,72.81596606313309,0,anise,seeding,clay,6.001541483730365,103.48812613222398,98.31371982561278,0.0,103.48812613222398,42.264024179309146
1918,0.496522167093392,32.5670491011147,71.77075546744237,1,barley,flowering,clay,6.439827979281298,208.23594920058443,197.8241517405552,0.0,208.23594920058443,84.06766691158059
1919,0.3957628490889147,31.669053866842106,70.7609208545934,1,pulses,harvest,clay,0.5524166381290825,117.05888997705416,111.20594547820146,0.0,117.05888997705416,46.99795022445236
1920,0.4063109204243118,27.340281753068744,74.64619582776956,0,rice,harvest,silt,4.182935497685678,287.92890188813567,273.5324567937289,0.0,287.92890188813567,115.85111648910771
1921,0.5478090732484033,30.88086245854698,69.37072005348615,0,millets,vegetative,clay,1.2405828554108234,113.2937863282305,107.62909701181897,0.0,113.2937863282305,45.71113463148296
1922,0.2016091318021393,30.70689661576848,62.07255482770946,0,yam,vegetative,loam,7.517122378739114,195.6323411770991,185.85072411824413,0.0,195.6323411770991,79.18497053507399
1923,0.5097946687299203,29.84266198109725,64.15727329743763,1,cauliflower,grain_filling,clay,6.974467830639645,170.10429309793145,161.59907844303487,0.0,170.10429309793145,68.87112295598254
1924,0.3777465052206786,30.499789863838643,71.50174348044351,1,wheat,seeding,sandy,0.9724267639178572,177.42194206206548,168.5508449589622,0.0,177.42194206206548,71.18156880226212
1925,0.5970986656385421,29.91790632623668,76.28918089000382,0,sweet potato,flowering,clay,9.441880608454747,220.83106733673583,209.78951396989902,0.0,220.83106733673583,89.53603472866753
1926,0.2464953199115661,30.654563660741083,58.16656402519327,1,soybean,harvest,silt,9.619623341194536,159.29172780803438,151.32714141763265,0.0,159.29172780803438,64.75795252131553
1927,0.4941011334741952,32.15505954621129,60.26230387913212,0,brinjal,seeding,silt,3.6793804767064695,91.3877656680838,86.81837738467961,0.0,91.3877656680838,37.16186454159901
1928,0.4404864449430619,26.0962819440344,77.92218189087238,1,groundnut,flowering,silt,1.7408199189902964,168.90927674546532,160.46381290819204,0.0,168.90927674546532,67.86588997907377
1929,0.5211627629526137,32.49625752149024,67.35535377228337,0,rapeseed,maturity,clay,1.5862607984269297,179.7079726102972,170.7225739797823,0.0,179.7079726102972,72.27604767655208
1930,0.2324267972414841,26.358861501275943,55.36885451405003,0,yam,seeding,loam,8.486845040628099,174.46175120768694,165.7386636473026,0.0,174.46175120768694,70.8198703465859
1931,0.4899918937140656,25.666279984103745,69.91085416737148,1,barley,vegetative,silt,4.862047446418282,192.34007159415896,182.723068014451,0.0,192.34007159415896,77.55023176104822
1932,0.4807422939797618,34.76079686221468,79.7228646661814,1,tomato,maturity,loam,0.5903301859491852,141.18157927065357,134.12250030712087,0.0,141.18157927065357,56.6778131856523
1933,0.4803300472080854,34.569917688704415,74.703606934112,0,mustard,maturity,silt,9.290844821607886,94.26777233345584,89.55438371678304,0.0,94.26777233345584,38.86225942498474
1934,0.5017438332982274,25.60436544940564,72.37223409654209,0,rapeseed,harvest,silt,6.131004597178177,150.75875453225345,143.22081680564077,0.0,150.75875453225345,61.14695103927885
1935,0.5382339686131811,29.43253441474962,56.24139962798807,1,cotton,flowering,loam,7.058771385171562,280.6347320461412,266.6029954438341,0.0,280.6347320461412,113.08741675069629
1936,0.6024944998403848,26.86244938299775,76.28419354052022,0,pulses,vegetative,sandy,8.323762405083688,108.86963082644384,103.42614928512164,0.0,108.86963082644384,44.640727471053985
